0.882156 0.238258
0.453876 0.305377
0.0847445 0.731369
0.0836886 0.775021
0.550611 0.393541
0.941516 0.194985
0.394232 0.838743
0.42926 0.291477
0.458051 0.486749
0.430372 0.235013
0.0748956 0.0377724
0.967173 0.520085
0.720408 0.576861
0.85793 0.283824
0.0292405 0.187831
0.938799 0.911397
0.426089 0.392675
0.216773 0.510834
0.124043 0.300462
0.285855 0.674654
0.694003 0.22737
0.869639 0.0882349
0.0661136 0.298899
0.379712 0.524165
0.785649 0.810083
0.759178 0.860544
0.847856 0.726351
0.380629 0.568264
0.303212 0.238559
0.852088 0.332453
0.42639 0.790887
0.243849 0.852479
0.183562 0.460623
0.363313 0.307605
0.761085 0.649168
0.98226 0.455088
0.876538 0.851899
0.543323 0.942651
0.150799 0.923034
0.466816 0.936447
0.733118 0.225994
0.796991 0.580974
0.952345 0.17762
0.149238 0.255557
0.416179 0.00132629
0.58801 0.842569
0.792213 0.831859
0.695048 0.975775
0.292482 0.0583609
0.283381 0.0535672
0.707529 0.26564
0.508655 0.584066
0.11754 0.051978
0.526718 0.268338
0.975012 0.993534
0.204785 0.70813
0.219528 0.0017766
0.289104 0.171874
0.179397 0.438342
0.427431 0.595576
0.439668 0.0154413
0.438145 0.231881
0.847301 0.133193
0.207657 0.139783
0.191554 0.491037
0.19335 0.899082
0.756678 0.702005
0.483149 0.874217
0.753983 0.00986644
0.142556 0.728996
0.0034005 0.347341
0.437126 0.222929
0.349117 0.72623
0.394803 0.528514
0.164572 0.822234
0.12409 0.60424
0.837675 0.562235
0.836121 0.684976
0.695428 0.043778
0.824759 0.886981
0.534815 0.0181091
0.786064 0.291493
0.720114 0.269212
0.165711 0.474098
0.279079 0.308266
0.203093 0.282479
0.655607 0.640219
0.505408 0.00472461
0.366449 0.900211
0.533239 0.53102
0.722445 0.657329
0.13526 0.56012
0.219564 0.971381
0.245096 0.914991
0.0151594 0.0698555
0.801973 0.549975
0.0879647 0.588036
0.841468 0.808079
0.857249 0.0071791
0.282177 0.136328
0.315445 0.48527
0.418807 0.971053
0.125489 0.924215
0.975777 0.491938
0.824426 0.509016
0.0229579 0.546871
0.166345 0.158218
0.106992 0.385909
0.129599 0.352088
0.3009 0.144759
0.421944 0.102873
0.694734 0.509908
0.690909 0.536202
0.317987 0.548158
0.543381 0.600164
0.684486 0.858827
0.0854339 0.103292
0.829879 0.210923
0.0275075 0.805656
0.70286 0.851934
0.314672 0.725818
0.398805 0.481017
0.884036 0.505796
0.866926 0.0136357
0.857884 0.167826
0.158394 0.279828
0.270699 0.853128
0.789736 0.961609
0.38933 0.107724
0.509767 0.932711
0.707888 0.194252
0.791538 0.793322
0.297545 0.621417
0.00424428 0.325052
0.427073 0.707105
0.176986 0.741746
0.432923 0.575791
0.222763 0.316959
0.0815871 0.0896891
0.330595 0.939472
0.257515 0.488989
0.2193 0.528215
0.342117 0.009036
0.489823 0.731448
0.11676 0.99959
0.664159 0.824647
0.193843 0.455696
0.617969 0.491387
0.0771131 0.622213
0.81644 0.504186
0.329318 0.993426
0.245932 0.762241
0.569217 0.468695
0.0791998 0.650804
0.558384 0.409795
0.590275 0.815899
0.898784 0.809575
0.344114 0.240902
0.818611 0.833937
0.972349 0.935371
0.833527 0.636508
0.760018 0.0273698
0.0922042 0.377987
0.518757 0.169317
0.000200154 0.335197
0.673503 0.329518
0.328623 0.919435
0.0917586 0.89784
0.38813 0.170958
0.548643 0.946514
0.580753 0.138919
0.762413 0.479537
0.948494 0.106527
0.720439 0.767105
0.940464 0.692788
0.702475 0.773991
0.329296 0.462494
0.801361 0.4215
0.840481 0.320118
0.590817 0.840681
0.655315 0.26432
0.170199 0.983938
0.183756 0.261957
0.881777 0.571885
0.432916 0.430421
0.518399 0.0136688
0.569339 0.280812
0.493206 0.517833
0.387338 0.213645
0.284938 0.327802
0.906433 0.987414
0.101793 0.235728
0.449907 0.903154
0.657228 0.290388
0.223272 0.248045
0.131068 0.878587
0.512365 0.301267
0.862525 0.696121
0.563224 0.744302
0.268006 0.99614
0.174723 0.786405
0.00980868 0.744062
0.0672168 0.503015
0.261896 0.454555
0.716659 0.546834
0.782357 0.623092
0.534247 0.88415
0.85882 0.984154
0.787303 0.516048
0.274542 0.0105747
0.764093 0.40561
0.889161 0.276458
0.706877 0.751686
0.972579 0.270101
0.495988 0.240586
0.266241 0.670711
0.026991 0.27605
0.414773 0.0942077
0.779065 0.676669
0.548763 0.495724
0.223502 0.331119
0.118816 0.757749
0.215269 0.977636
0.741903 0.00257196
0.493684 0.016445
0.0131467 0.257777
0.422055 0.902308
0.534235 0.128932
0.653994 0.506814
0.399034 0.149982
0.7474 0.665275
0.820693 0.774391
0.941325 0.235466
0.868599 0.72039
0.912134 0.417361
0.216114 0.135636
0.748481 0.33493
0.893385 0.96375
0.312565 0.635289
0.966322 0.806249
0.651734 0.979468
0.0640256 0.0737889
0.881776 0.598261
0.202721 0.53577
0.105075 0.601755
0.685752 0.852475
0.26703 0.506445
0.626866 0.208355
0.741911 0.495465
0.928745 0.654045
0.912827 0.144859
0.789681 0.661307
0.479789 0.683067
0.625057 0.792354
0.318355 0.591379
0.598603 0.970089
0.570847 0.662629
0.0438779 0.452623
0.260889 0.246599
0.988393 0.365964
0.848354 0.674146
0.218439 0.115385
0.180591 0.845305
0.32374 0.922501
0.340771 0.252485
0.576546 0.253597
0.397344 0.366228
0.914905 0.877133
0.0492943 0.539962
0.669487 0.36765
0.13134 0.26809
0.337739 0.702187
0.930718 0.381617
0.15481 0.191607
0.628216 0.143204
0.557571 0.47657
0.817349 0.776011
0.591955 0.99794
0.621316 0.915695
0.920442 0.962087
0.16818 0.496988
0.215684 0.565524
0.863216 0.130588
0.442657 0.91251
0.67055 0.112144
0.28016 0.80189
0.380234 0.617898
0.504077 0.310952
0.999515 0.658888
0.50256 0.62773
0.802091 0.0601311
0.1043 0.619441
0.836142 0.696255
0.617381 0.457458
0.61195 0.537823
0.419544 0.78013
0.0348106 0.635228
0.345654 0.898026
0.765816 0.788311
0.810536 0.436367
0.900455 0.0906958
0.238257 0.280689
0.708594 0.742334
0.591641 0.708109
0.401222 0.094201
0.335839 0.203313
0.154332 0.44014
0.822754 0.990474
0.136395 0.440135
0.447931 0.748344
0.977957 0.867476
0.528474 0.0127678
0.502703 0.874128
0.910794 0.26852
0.662439 0.72133
0.704886 0.562894
0.812026 0.943143
0.843583 0.52062
0.685477 0.435225
0.228729 0.0866992
0.529426 0.564568
0.290012 0.683758
0.00470724 0.112766
0.674232 0.141102
0.5529 0.122163
0.889446 0.530858
0.989638 0.41792
0.543625 0.492342
0.292048 0.454419
0.760862 0.954487
0.17575 0.465748
0.517381 0.987776
0.408892 0.360965
0.508396 0.094369
0.796189 0.737124
0.181068 0.325615
0.301692 0.47108
0.00937307 0.306399
0.583846 0.683605
0.447501 0.136747
0.805768 0.336947
0.667604 0.795406
0.754867 0.211229
0.287748 0.0469152
0.665649 0.0486098
0.00140197 0.841398
0.514358 0.518783
0.829174 0.92325
0.879748 0.33757
0.0176187 0.675937
0.0746945 0.198687
0.00155201 0.376387
0.669767 0.0109251
0.682786 0.253613
0.69453 0.130287
0.39036 0.500297
0.467235 0.0579639
0.295703 0.222102
0.269193 0.583451
0.269017 0.934842
0.632061 0.270419
0.776241 0.146419
0.789202 0.605415
0.069669 0.66895
0.942985 0.0872877
0.344887 0.0176794
0.285975 0.346439
0.394066 0.955742
0.357364 0.0768523
0.209355 0.0518934
0.20714 0.599715
0.552191 0.674374
0.657679 0.847894
0.896476 0.926872
0.431345 0.165494
0.861714 0.0634067
0.435913 0.637955
0.209826 0.225115
0.24337 0.279495
0.894065 0.186355
0.366783 0.238951
0.204034 0.652757
0.58539 0.5981
0.608499 0.942753
0.674952 0.817854
0.994647 0.882092
0.417569 0.546837
0.556466 0.0752474
0.394732 0.452943
0.00211938 0.826077
0.618436 0.863833
0.889484 0.0543488
0.501788 0.0993097
0.279464 0.745158
0.378805 0.173528
0.931512 0.745587
0.412479 0.135546
0.398345 0.997869
0.733646 0.00684356
0.940622 0.408599
0.824697 0.935269
0.290691 0.242266
0.482106 0.847157
0.317514 0.876838
0.3001 0.319633
0.702915 0.918536
0.183466 0.592398
0.972885 0.685255
0.691708 0.252348
0.430412 0.0705128
0.425876 0.361925
0.8161 0.838356
0.497471 0.214445
0.836225 0.231117
0.221288 0.776847
0.639716 0.0459859
0.712116 0.930407
0.288252 0.194222
0.777564 0.605766
0.0710597 0.0776635
0.925399 0.773974
0.996199 0.108865
0.366373 0.969084
0.79412 0.0580811
0.221432 0.224532
0.128594 0.647309
0.586457 0.944694
0.485664 0.0839281
0.159139 0.321889
0.315046 0.380427
0.0987356 0.954762
0.426413 0.810851
0.885168 0.714665
0.00507304 0.662732
0.320431 0.0761327
0.740396 0.24583
0.850107 0.736595
0.354695 0.21648
0.705679 0.148815
0.274561 0.927111
0.373348 0.403155
0.57442 0.959805
0.347849 0.0600844
0.0437328 0.506988
0.381973 0.358778
0.887416 0.480709
0.31354 0.313829
0.29156 0.198708
0.028494 0.296633
0.861441 0.348925
0.372766 0.601836
0.594755 0.222873
0.338432 0.94945
0.439353 0.0441107
0.0982652 0.713914
0.971222 0.471613
0.11707 0.545642
0.431417 0.464919
0.605726 0.47515
0.971907 0.9877
0.833928 0.859323
0.468408 0.147468
0.173151 0.759968
0.346177 0.201645
0.0566015 0.207617
0.55057 0.429367
0.809454 0.145325
0.65224 0.147885
0.0947755 0.0915933
0.191996 0.193041
0.805508 0.163218
0.664653 0.922577
0.70886 0.0960708
0.387496 0.314587
0.571221 0.359403
0.302286 0.405149
0.218726 0.770695
0.552618 0.391877
0.530663 0.898794
0.593523 0.587265
0.106412 0.144093
0.0166319 0.915866
0.289419 0.668872
0.0637511 0.384194
0.760465 0.255747
0.577235 0.565973
0.418965 0.241888
0.48855 0.127826
0.337959 0.876046
0.442412 0.90918
0.23545 0.744698
0.314329 0.454175
0.515393 0.866947
0.846053 0.0460564
0.765742 0.439575
0.633321 0.872153
0.583669 0.649953
0.788019 0.873087
0.318825 0.85177
0.257281 0.0792904
0.107517 0.834516
0.645263 0.526483
0.0764044 0.133814
0.654308 0.414363
0.0098602 0.0967203
0.323543 0.24531
0.841419 0.637873
0.699485 0.356812
0.50482 0.545538
0.402868 0.270561
0.985113 0.0361894
0.142715 0.568782
0.686142 0.930734
0.441869 0.00496745
0.782504 0.69915
0.0842579 0.890021
0.533667 0.729521
0.416504 0.610071
0.863335 0.0708121
0.0244343 0.873195
0.167532 0.347978
0.118505 0.0089511
0.98585 0.817991
0.365763 0.49067
0.363529 0.768631
0.761231 0.348642
0.804821 0.903946
0.917424 0.490963
0.83468 0.359293
0.495931 0.617184
0.0584435 0.580189
0.507205 0.59211
0.30971 0.923709
0.202181 0.173045
0.994521 0.226615
0.0462405 0.162053
0.574593 0.164746
0.171004 0.560443
0.982736 0.536767
0.051113 0.346265
0.305399 0.812344
0.694907 0.110219
0.71629 0.612331
0.601183 0.55097
0.971624 0.0971133
0.168153 0.0300673
0.677302 0.675358
0.622177 0.987012
0.599067 0.824358
0.160057 0.593588
0.0509735 0.206297
0.755641 0.625566
0.371043 0.926645
0.186009 0.353779
0.463412 0.237122
0.700044 0.768811
0.0494665 0.394951
0.879031 0.765756
0.00728184 0.480213
0.316726 0.978906
0.577327 0.484879
0.00897301 0.254628
0.160237 0.63115
0.24164 0.759304
0.455509 0.401697
0.352892 0.506482
0.607994 0.108532
0.132048 0.979037
0.0351774 0.318058
0.332817 0.49859
0.55518 0.032861
0.267401 0.604647
0.427812 0.146432
0.370403 0.435094
0.626645 0.687129
0.414 0.203971
0.172008 0.422973
0.4586 0.332246
0.054123 0.70024
0.0915497 0.509632
0.101937 0.444441
0.0161138 0.709931
0.552974 0.148162
0.688968 0.588151
0.46622 0.0217848
0.0867409 0.0214004
0.0546459 0.354142
0.626047 0.482458
0.500573 0.99645
0.917552 0.127218
0.68358 0.331551
0.331189 0.855588
0.754524 0.789789
0.187834 0.808647
0.490029 0.279383
0.318279 0.591965
0.723825 0.334392
0.301896 0.276798
0.482555 0.990864
0.86495 0.948775
0.0126489 0.95169
0.970175 0.0672948
0.305832 0.596222
0.549753 0.806406
0.592673 0.467305
0.933624 0.276252
0.798856 0.264813
0.13184 0.55338
0.0546023 0.319674
0.362027 0.544631
0.599058 0.680306
0.136596 0.322882
0.0146982 0.438492
0.599681 0.497253
0.429356 0.46463
0.446028 0.442005
0.416321 0.416203
0.5093 0.722153
0.0124255 0.0590527
0.528559 0.605098
0.526357 0.462183
0.881351 0.325213
0.726996 0.0131909
0.878593 0.781598
0.332865 0.24062
0.326229 0.931923
0.920926 0.462825
0.254805 0.935624
0.901318 0.854486
0.432877 0.330674
0.319116 0.878905
0.772679 0.735437
0.295108 0.281979
0.45759 0.307534
0.341032 0.986149
0.912632 0.867389
0.448331 0.793982
0.192602 0.175327
0.807173 0.0711955
0.956925 0.140038
0.311816 0.283154
0.0719608 0.232742
0.74598 0.326766
0.168366 0.647297
0.181251 0.601243
0.977971 0.500367
0.480149 0.75065
0.235804 0.775257
0.0326296 0.693394
0.0827904 0.373661
0.679543 0.995422
0.24105 0.127874
